Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI
2,39.19999999999998,21.38571428571429,1.37,18.8,95,0.0,7.0,700.1,22.0,313.6,0.2089
2,39.99999999999998,20.728571428571428,1.35,17.7,100,0.8,7.7,698.6,22.2,312.9,0.1899
2,39.99999999999998,20.02857142857143,1.24,18.2,100,0.0,6.9,700.7,21.9,314.0,0.213
2,40.29999999999998,19.214285714285715,1.21,17.0,100,0.3,7.2,701.0,22.6,312.9,0.1953
2,40.29999999999998,18.7,1.42,18.6,100,0.0,7.7,699.7,21.9,314.2,0.2126
2,34.59999999999998,18.585714285714285,1.58,20.6,89,0.0,6.9,700.8,21.8,309.6,0.2032
2,6.399999999999978,18.142857142857142,0.9,16.1,94,5.3,5.3,699.6,22.0,313.1,0.207
2,6.399999999999978,18.557142857142857,1.8,21.7,100,0.0,8.4,701.0,21.8,313.3,0.2049
2,5.599999999999978,19.47142857142857,2.06,24.1,95,0.0,8.2,701.4,21.6,313.4,0.1935
3,7.499999999999979,20.0,1.56,21.9,90,1.9,6.5,701.3,22.2,311.7,0.1901
3,48.49999999999998,20.24285714285714,1.33,18.7,93,41.3,6.7,700.2,21.1,312.1,0.2023
3,89.69999999999999,20.028571428571432,1.73,17.1,100,41.2,10.2,698.4,21.8,311.7,0.206
3,89.79999999999998,19.728571428571428,1.14,18.5,100,0.1,6.2,699.1,21.6,313.6,0.1954
3,84.49999999999999,20.442857142857143,1.4,21.1,100,0.0,6.7,700.9,22.0,314.1,0.2072
3,84.69999999999999,20.485714285714288,1.76,22.0,100,0.2,8.1,703.7,21.3,311.0,0.1845
3,84.89999999999999,20.028571428571432,1.4,20.9,99,0.2,6.7,699.5,22.2,313.2,0.1994
3,82.99999999999999,20.071428571428573,1.51,22.2,96,0.0,6.6,700.7,22.2,312.0,0.2127
3,41.69999999999998,20.914285714285715,1.92,24.6,90,0.0,7.1,699.2,21.5,315.1,0.1994
3,0.4999999999999787,22.12857142857143,2.11,25.6,91,0.0,7.6,698.5,22.1,313.7,0.1939
3,0.3999999999999787,22.87142857142857,2.56,23.7,88,0.0,9.6,699.0,22.2,312.6,0.2092
3,0.3999999999999787,23.371428571428574,1.92,24.6,90,0.0,7.1,696.9,22.3,312.8,0.2192
3,1.5999999999999786,23.642857142857142,2.54,23.9,93,1.4,10.0,702.0,21.6,314.6,0.2045
3,1.7999999999999785,23.928571428571427,2.29,22.9,91,0.4,9.2,696.7,21.5,313.1,0.1718
3,1.7999999999999785,24.442857142857147,2.11,25.8,92,0.0,7.6,699.6,22.5,310.9,0.184
3,1.7999999999999785,24.628571428571426,2.65,25.9,86,0.0,8.9,698.2,21.8,314.8,0.2109
3,1.7999999999999785,24.75714285714286,2.2,26.5,93,0.0,7.8,698.7,21.8,314.0,0.1884
3,1.7999999999999785,25.071428571428573,2.62,25.9,89,0.0,9.1,702.1,22.2,312.4,0.1969
3,1.7999999999999785,25.157142857142855,3.07,25.2,82,0.0,10.1,700.3,21.6,313.7,0.1879
3,0.3999999999999787,25.714285714285715,2.27,27.8,97,0.0,8.0,698.6,21.9,312.3,0.2086
3,0.5999999999999787,25.685714285714287,1.77,22.7,94,0.6,7.4,699.1,22.3,312.2,0.2035
3,1.7999999999999785,25.599999999999998,3.65,25.2,97,1.2,14.2,698.9,21.6,312.9,0.186
3,1.7999999999999787,25.900000000000002,3.16,28.0,93,0.0,10.6,699.9,21.8,313.7,0.2084
3,2.4999999999999787,25.785714285714285,2.82,25.7,90,0.7,10.0,700.3,21.7,313.6,0.2093
3,2.4999999999999787,26.1,3.08,28.1,93,0.0,10.3,702.8,21.8,314.1,0.2046
3,2.4999999999999787,26.642857142857142,2.54,29.0,88,0.0,7.8,697.1,22.4,313.6,0.1992
3,2.4999999999999787,27.042857142857144,3.92,30.6,77,0.0,10.0,699.9,22.4,314.7,0.2511
3,1.8999999999999786,28.557142857142853,5.86,33.3,86,0.0,15.3,699.5,22.1,315.1,0.1744
3,0.6999999999999789,29.485714285714288,4.92,31.7,66,0.0,10.4,701.4,22.2,313.4,0.1913
3,4.599999999999978,29.485714285714288,2.57,28.0,85,3.9,7.9,700.5,22.2,312.6,0.1957
3,4.599999999999978,29.7,2.69,27.2,79,0.7,7.9,700.9,21.8,312.8,0.2146
4,4.599999999999978,29.61428571428571,2.34,27.5,92,0.0,7.9,700.5,22.1,310.7,0.1917
4,4.699999999999979,29.699999999999996,3.02,29.6,94,0.1,9.7,698.6,21.6,313.0,0.2128
4,4.699999999999979,29.657142857142855,2.44,30.3,81,0.0,6.6,701.8,21.7,312.3,0.1871
4,4.699999999999979,29.185714285714287,3.42,30.0,78,0.0,9.0,701.2,22.0,312.2,0.2027
4,4.699999999999979,28.914285714285715,3.3,29.8,83,0.0,9.3,701.4,21.7,313.0,0.2088
4,0.7999999999999791,29.271428571428572,3.58,30.5,80,0.0,9.5,701.9,21.6,310.5,0.1866
4,0.19999999999997914,29.714285714285715,4.04,30.3,80,0.1,10.8,700.6,21.8,312.8,0.2074
4,0.9999999999999791,30.114285714285717,3.62,30.3,87,0.8,10.5,702.2,22.3,313.2,0.2174
4,0.8999999999999792,30.157142857142855,3.12,29.9,91,0.0,9.6,700.6,22.5,311.2,0.1944
4,0.8999999999999792,30.17142857142857,2.58,30.4,85,0.0,7.3,699.7,22.0,314.6,0.1812
4,0.8999999999999792,29.957142857142856,3.41,28.5,80,0.0,9.7,700.0,22.2,313.5,0.1913
4,0.8999999999999792,30.142857142857142,4.18,31.1,89,0.0,12.1,700.0,21.8,314.5,0.1946
4,0.8999999999999792,30.3,2.62,31.6,81,0.0,6.8,699.2,21.4,313.5,0.2104
4,1.2999999999999792,30.08571428571429,2.74,28.8,79,0.5,7.6,702.4,21.7,313.4,0.1825
4,0.7999999999999792,29.957142857142856,2.64,29.4,78,0.3,7.1,700.4,21.9,314.8,0.2056
4,1.2999999999999792,30.02857142857143,3.3,30.4,92,0.5,10.1,700.1,22.0,314.6,0.2044
4,1.2999999999999792,30.242857142857144,3.96,31.9,90,0.0,11.3,700.6,22.0,315.3,0.2031
4,1.399999999999979,30.77142857142857,4.23,32.2,85,0.1,11.3,704.5,21.9,312.9,0.2141
4,3.899999999999979,31.0,4.82,32.7,90,2.5,13.4,698.3,21.8,312.0,0.1999
4,5.699999999999979,30.771428571428572,3.65,30.0,78,1.8,9.6,698.7,22.1,311.6,0.1876
4,5.199999999999979,31.17142857142857,3.34,31.6,88,0.0,9.4,697.9,21.6,311.8,0.195
4,6.299999999999979,31.314285714285717,4.16,30.4,86,1.4,11.9,699.7,22.2,313.8,0.1966
4,6.899999999999979,31.285714285714285,3.81,30.2,94,1.1,12.0,700.4,21.8,316.3,0.1884
4,6.899999999999979,31.1,2.99,30.6,90,0.0,8.9,699.3,22.6,314.8,0.174
4,6.7999999999999785,31.099999999999998,3.14,32.2,80,0.0,7.9,699.2,21.9,312.8,0.1975
4,4.299999999999979,31.314285714285713,4.26,34.2,80,0.0,10.1,700.2,21.9,313.9,0.1994
4,3.699999999999979,31.0,2.62,27.8,85,1.2,8.1,699.2,21.8,312.3,0.195
4,3.699999999999979,30.95714285714286,2.58,31.3,78,0.0,6.5,700.5,21.9,312.4,0.1964
4,2.2999999999999794,31.185714285714287,4.3,32.0,83,0.0,11.3,701.7,22.2,311.8,0.1822
4,1.2999999999999792,31.542857142857144,3.8,32.7,85,0.1,10.0,701.0,22.0,311.8,0.1596
5,1.899999999999979,31.185714285714287,3.67,28.1,87,0.6,11.5,701.3,22.3,313.7,0.1917
5,1.899999999999979,31.1,2.7,31.6,82,0.0,7.1,701.6,22.1,314.8,0.1755
5,1.899999999999979,31.11428571428571,4.52,34.3,78,0.0,10.4,700.4,22.0,314.2,0.201
5,2.099999999999979,32.1,5.45,34.7,71,1.4,11.3,699.8,22.1,314.7,0.1795
5,2.099999999999979,32.68571428571429,4.25,35.4,84,0.0,10.2,698.8,22.4,313.9,0.1949
5,2.099999999999979,33.18571428571429,6.43,35.5,63,0.0,11.6,699.4,22.2,313.0,0.1911
5,1.999999999999979,33.300000000000004,4.94,33.5,75,0.0,11.2,699.2,22.1,312.4,0.1845
5,1.399999999999979,33.8,4.15,31.6,85,0.0,11.3,701.1,22.1,313.7,0.2106
5,1.4999999999999791,33.82857142857143,3.48,31.8,93,0.1,10.3,700.5,21.7,311.0,0.1785
5,1.699999999999979,33.31428571428572,2.47,30.7,91,0.2,7.4,701.0,22.8,312.3,0.1602
5,0.29999999999997917,32.92857142857143,4.27,32.0,92,0.0,12.4,698.3,22.2,312.1,0.1773
5,2.599999999999979,32.24285714285715,3.15,30.6,97,2.3,10.1,702.1,22.2,314.5,0.2185
5,2.599999999999979,32.0,5.73,33.8,88,0.0,15.1,699.4,22.0,311.3,0.1915
5,2.599999999999979,32.17142857142857,5.3,34.7,73,0.0,11.3,698.3,21.3,314.1,0.2118
5,2.599999999999979,32.771428571428565,5.54,35.8,72,0.0,11.3,699.3,21.9,313.5,0.1953
5,2.499999999999979,33.52857142857143,5.3,37.1,83,0.0,12.0,703.7,22.0,313.5,0.2136
5,2.2999999999999794,34.55714285714286,5.33,37.9,73,0.0,10.4,699.4,21.8,312.4,0.1832
5,2.2999999999999794,35.528571428571425,5.63,38.8,79,0.0,11.6,699.5,21.8,311.2,0.1998
5,0.0,36.728571428571435,7.8,39.0,71,0.0,14.4,699.7,21.9,313.6,0.2075
5,0.0,37.15714285714285,7.22,36.8,77,0.0,15.3,699.8,22.2,314.1,0.1766
5,0.29999999999997956,37.357142857142854,6.16,36.1,81,0.3,14.0,698.8,22.4,313.6,0.1801
5,2.3999999999999795,36.97142857142857,2.29,33.1,93,2.1,6.5,700.2,22.1,312.8,0.1918
5,4.99999999999998,36.31428571428571,2.21,32.5,90,2.6,6.2,701.6,21.8,311.6,0.2027
5,5.299999999999979,35.58571428571429,2.32,32.8,88,0.3,6.3,700.5,21.9,312.3,0.1836
5,6.299999999999979,35.01428571428571,3.92,34.8,93,1.0,10.6,698.3,22.0,313.5,0.2126
5,6.299999999999979,34.94285714285714,6.7,38.5,84,0.0,14.8,699.5,22.1,312.1,0.2098
5,6.299999999999979,35.114285714285714,5.22,38.0,82,0.0,11.4,699.2,22.1,311.8,0.1946
5,5.99999999999998,35.47142857142857,7.4,38.6,71,0.0,13.8,700.1,21.9,311.3,0.2022
5,3.89999999999998,36.4,7.81,39.6,69,0.0,13.8,702.0,22.2,313.6,0.2065
5,1.2999999999999796,37.25714285714286,5.56,38.5,71,0.0,10.4,699.8,22.1,313.6,0.2083
5,0.9999999999999796,38.31428571428571,8.1,40.2,71,0.0,14.5,699.9,21.9,314.4,0.2031
6,0.0,38.98571428571428,10.38,39.5,69,0.0,18.4,702.7,21.5,310.4,0.1868
6,4.69999999999998,38.4,4.51,34.4,79,4.7,10.5,701.3,21.7,314.4,0.1708
6,5.299999999999979,38.285714285714285,6.27,37.2,88,0.6,15.0,700.9,22.5,314.3,0.1979
6,5.39999999999998,38.057142857142864,5.23,37.0,91,0.1,13.0,702.9,21.5,314.5,0.2143
6,6.69999999999998,37.642857142857146,5.96,36.7,87,1.3,14.3,700.7,22.4,313.1,0.2155
6,6.69999999999998,37.31428571428571,5.94,36.2,77,0.0,12.8,697.0,21.5,313.3,0.2003
6,6.69999999999998,37.028571428571425,7.69,38.2,73,0.0,14.9,701.2,21.8,313.3,0.1887
6,6.69999999999998,36.75714285714286,6.45,37.6,66,0.0,11.5,697.6,21.9,311.9,0.2094
6,1.9999999999999796,37.15714285714286,5.27,37.2,71,0.0,10.2,700.7,22.5,312.0,0.1791
6,1.3999999999999795,37.314285714285724,5.89,38.3,66,0.0,10.3,697.4,22.0,313.3,0.1863
6,1.2999999999999796,37.57142857142857,5.01,38.8,64,0.0,8.4,699.3,21.9,312.7,0.1741
6,0.0,38.028571428571425,8.32,39.9,70,0.0,14.8,699.5,21.7,313.9,0.2105
6,0.0,38.614285714285714,11.34,40.3,58,0.0,16.6,698.8,22.2,312.6,0.171
6,0.0,38.98571428571428,11.84,40.8,50,0.0,14.8,699.5,21.8,311.2,0.2017
6,0.0,39.271428571428565,8.81,39.6,61,0.0,13.8,701.5,21.9,311.3,0.2304
6,0.0,39.771428571428565,9.63,40.7,59,0.0,14.2,698.9,21.9,312.1,0.2016
6,0.0,40.08571428571429,8.87,40.5,62,0.0,13.8,700.8,22.2,313.9,0.181
6,0.0,40.214285714285715,9.01,39.7,62,0.0,14.3,698.6,22.2,312.4,0.1893
6,0.0,40.199999999999996,10.04,39.8,66,0.0,16.9,699.7,21.7,313.4,0.1729
6,0.0,39.41428571428571,3.68,34.8,84,0.0,9.0,700.5,21.8,311.0,0.1821
6,0.19999999999997958,38.728571428571435,4.33,36.0,88,0.2,10.7,698.5,21.8,313.2,0.1848
6,0.19999999999997958,37.885714285714286,3.29,33.7,84,0.0,8.3,698.0,22.1,313.0,0.1831
6,1.5999999999999794,36.885714285714286,2.37,33.7,100,1.4,7.1,700.7,22.3,314.4,0.1976
6,2.6999999999999797,35.785714285714285,2.25,32.8,95,1.1,6.6,701.7,22.1,313.2,0.1538
6,5.39999999999998,34.971428571428575,2.87,34.0,89,2.7,7.6,699.9,21.3,313.9,0.1769
6,12.29999999999998,34.22857142857143,2.63,34.6,95,6.9,7.3,699.3,22.2,315.3,0.2042
6,29.79999999999998,33.542857142857144,2.09,30.0,98,17.5,6.9,700.2,21.6,313.0,0.227
6,37.69999999999998,33.142857142857146,2.39,33.2,95,8.1,6.9,700.1,21.8,314.8,0.202
6,40.09999999999998,32.857142857142854,2.08,31.7,98,2.4,6.5,700.4,22.1,313.1,0.183
6,46.89999999999998,32.62857142857143,2.29,32.1,97,8.2,7.0,696.2,22.0,312.4,0.2083
7,48.69999999999998,32.45714285714286,1.66,31.6,98,2.9,5.2,698.4,22.3,312.9,0.212
7,64.09999999999998,32.08571428571429,2.7,31.4,100,18.1,8.7,698.7,21.8,312.4,0.1843
7,81.39999999999998,31.614285714285717,2.39,31.3,100,24.2,7.7,700.2,21.7,312.4,0.1827
7,67.09999999999998,31.785714285714285,1.97,31.2,94,3.2,6.0,700.3,21.9,312.3,0.2197
7,109.79999999999998,31.0,1.33,27.7,97,50.8,4.7,701.0,22.3,312.6,0.1793
7,119.19999999999999,30.38571428571429,1.67,27.4,96,11.8,5.9,700.4,22.2,313.9,0.2218
7,121.29999999999998,30.45714285714286,2.55,32.6,95,10.3,7.5,698.0,22.0,311.0,0.204
7,120.69999999999997,30.4,2.08,31.2,98,2.3,6.6,702.2,22.4,313.3,0.2148
7,104.09999999999998,30.514285714285712,1.66,32.2,100,1.5,5.2,701.9,22.3,313.1,0.2108
7,80.39999999999998,30.82857142857143,2.01,33.5,99,0.5,6.0,698.1,22.2,314.7,0.2112
7,92.29999999999998,30.95714285714286,1.8,32.1,97,15.1,5.5,700.5,21.6,312.6,0.1784
7,43.299999999999976,31.657142857142862,2.41,32.6,99,1.8,7.4,699.1,22.2,314.4,0.2064
7,31.99999999999998,32.32857142857143,1.84,32.1,100,0.5,5.8,700.2,21.9,312.0,0.2146
7,22.799999999999976,32.2,2.09,31.7,99,1.1,6.6,701.6,21.9,312.5,0.1919
7,21.399999999999977,32.357142857142854,2.35,32.3,94,0.9,6.9,703.2,21.8,313.5,0.1657
7,35.299999999999976,32.41428571428572,2.17,32.6,95,15.4,6.4,701.1,21.9,313.7,0.1759
7,40.89999999999998,32.27142857142857,2.14,32.5,99,6.1,6.6,700.4,21.8,312.7,0.1719
7,31.99999999999998,32.27142857142857,2.26,32.1,100,6.2,7.1,699.5,22.1,313.3,0.1898
7,59.29999999999998,32.27142857142857,2.14,32.6,98,29.1,6.5,700.3,21.9,312.8,0.1746
7,75.09999999999998,32.42857142857143,1.73,33.2,99,16.3,5.2,702.0,22.1,313.9,0.1861
7,80.49999999999999,32.42857142857143,2.26,31.7,100,6.5,7.2,699.9,22.2,312.8,0.2259
7,88.09999999999998,32.271428571428565,2.04,31.2,97,8.5,6.4,698.7,21.9,312.7,0.2082
7,90.39999999999998,32.24285714285714,1.94,32.4,99,17.7,6.0,697.6,21.8,314.2,0.2048
7,87.89999999999998,32.25714285714286,1.99,32.6,94,3.6,5.8,700.8,21.4,313.3,0.2126
7,129.39999999999998,31.900000000000002,1.6,29.6,99,47.7,5.4,700.4,22.2,313.8,0.1763
7,115.19999999999999,31.785714285714285,2.51,31.8,94,14.9,7.5,699.0,22.0,316.0,0.1814
7,105.29999999999997,31.342857142857145,2.11,30.1,96,6.4,6.8,701.5,21.9,310.6,0.1971
7,100.19999999999999,31.62857142857143,2.31,33.7,94,1.4,6.5,699.4,22.4,311.8,0.1855
7,95.69999999999999,31.985714285714284,2.47,33.7,93,4.0,6.9,699.8,21.6,311.9,0.19
7,87.89999999999998,32.02857142857143,2.25,32.7,95,9.9,6.6,700.0,22.0,312.0,0.2049
7,103.79999999999998,31.900000000000002,2.98,31.7,99,19.5,9.4,699.5,21.7,314.7,0.2097
8,84.69999999999999,32.25714285714286,3.08,32.1,98,28.6,9.5,700.4,22.2,309.8,0.2036
8,88.09999999999998,32.27142857142857,2.47,31.9,97,18.3,7.6,701.7,21.3,313.6,0.2128
8,89.09999999999998,32.128571428571426,2.3,29.1,94,7.4,7.5,698.3,22.2,311.2,0.1556
8,104.69999999999999,31.728571428571428,2.36,30.9,92,17.0,7.1,700.7,22.2,313.0,0.2258
8,106.69999999999999,31.54285714285714,2.59,32.4,94,6.0,7.6,700.3,21.7,313.3,0.2078
8,125.19999999999997,31.071428571428573,1.68,29.4,99,28.4,5.7,700.2,22.0,314.1,0.1902
8,118.69999999999999,30.52857142857143,1.2,27.9,97,13.0,4.2,701.3,21.7,312.7,0.1734
8,100.29999999999998,30.27142857142857,2.08,30.3,98,10.2,6.8,700.1,22.1,312.8,0.1929
8,88.09999999999998,30.099999999999998,1.81,30.7,99,6.1,5.9,700.7,22.2,310.5,0.1836
8,82.49999999999997,30.28571428571428,1.76,30.4,96,1.8,5.6,701.1,21.7,315.7,0.2137
8,77.99999999999997,30.314285714285713,2.64,31.1,98,12.5,8.4,699.2,21.6,313.4,0.2057
8,75.89999999999998,30.071428571428573,2.47,30.7,96,3.9,7.8,700.4,22.3,313.5,0.1859
8,57.09999999999998,30.328571428571426,1.98,31.2,100,9.6,6.4,699.6,22.6,314.3,0.1745
8,53.49999999999998,30.8,2.5,31.2,95,9.4,7.7,699.8,22.1,312.9,0.1918
8,56.19999999999998,31.057142857142857,1.97,32.1,100,12.9,6.2,699.5,22.2,313.5,0.2106
8,59.399999999999984,31.357142857142858,2.52,32.8,98,9.3,7.6,700.7,21.9,313.9,0.2037
8,66.69999999999997,31.642857142857142,2.68,32.4,91,9.1,7.6,700.1,22.1,311.2,0.1745
8,61.799999999999976,31.61428571428571,2.42,30.9,100,7.6,7.9,700.6,22.1,313.6,0.1877
8,105.59999999999998,31.571428571428573,1.63,30.4,100,47.7,5.4,700.0,21.9,315.5,0.2103
8,120.69999999999999,31.02857142857143,1.71,27.4,95,24.7,6.0,697.6,22.4,315.1,0.1936
8,116.09999999999998,30.928571428571427,2.29,30.5,99,4.8,7.5,700.0,22.1,314.8,0.1948
8,127.89999999999998,30.728571428571428,2.1,30.7,97,24.7,6.7,700.1,22.1,315.3,0.2239
8,127.99999999999997,30.400000000000002,2.01,30.5,96,9.4,6.4,700.4,22.0,311.5,0.1795
8,122.49999999999999,30.214285714285715,1.96,31.1,96,3.6,6.1,699.1,22.0,312.4,0.2124
8,122.29999999999997,30.428571428571427,2.36,32.4,98,7.4,7.2,698.2,22.4,311.9,0.1892
8,83.99999999999997,30.557142857142857,2.05,31.3,100,9.4,6.6,700.9,22.0,317.2,0.19
8,69.29999999999998,31.014285714285712,2.07,30.6,95,10.0,6.5,699.6,22.1,313.3,0.1983
8,75.09999999999998,31.128571428571433,2.61,31.3,96,10.6,8.1,700.3,22.1,311.3,0.2003
8,51.59999999999998,31.02857142857143,2.2,30.0,100,1.2,7.4,699.6,21.9,311.7,0.2047
8,47.799999999999976,31.2,2.13,31.7,97,5.6,6.6,700.0,21.6,313.1,0.1932
8,44.199999999999974,31.542857142857144,2.46,33.5,97,0.0,7.2,699.3,22.5,311.4,0.2057
9,38.699999999999974,31.428571428571427,2.0,31.6,100,1.9,6.4,698.5,22.3,315.2,0.1976
9,40.49999999999998,30.942857142857143,1.19,27.9,100,11.2,4.3,700.7,22.4,313.9,0.1873
9,49.89999999999998,30.928571428571427,1.86,30.5,94,19.4,5.8,699.1,21.7,313.4,0.1769
9,46.199999999999974,30.74285714285714,2.0,30.0,95,6.9,6.4,700.2,22.4,311.7,0.2051
9,48.89999999999998,30.5,2.03,28.3,98,3.9,7.1,700.6,22.6,311.4,0.2001
9,48.79999999999998,30.228571428571428,2.09,29.8,100,5.5,7.1,699.1,22.3,313.4,0.1856
9,55.29999999999998,29.74285714285714,2.07,30.1,95,6.5,6.6,698.2,22.5,313.2,0.1743
9,56.69999999999998,29.75714285714286,2.53,31.7,93,3.3,7.5,703.6,22.2,311.5,0.1868
9,49.299999999999976,30.314285714285713,2.98,31.8,93,3.8,8.8,699.2,21.7,312.9,0.1662
9,33.59999999999998,30.12857142857143,1.45,29.2,100,3.7,5.0,700.9,22.2,312.9,0.2102
9,27.09999999999998,30.357142857142858,2.01,31.6,98,0.4,6.3,702.9,21.7,313.9,0.1939
9,79.89999999999998,30.199999999999996,2.08,27.2,92,56.7,7.1,701.2,21.8,315.5,0.1995
9,101.99999999999997,29.528571428571432,1.83,25.1,91,27.6,6.7,699.5,22.1,310.5,0.1895
9,97.29999999999998,29.314285714285717,1.68,28.6,91,1.8,5.4,699.9,22.1,314.0,0.2221
9,94.89999999999998,28.957142857142856,1.97,29.2,100,0.9,6.8,698.8,22.1,312.2,0.2061
9,91.09999999999998,28.842857142857138,1.87,31.0,100,0.0,6.1,701.3,21.5,313.5,0.19
9,95.39999999999998,29.02857142857143,1.99,30.5,100,8.0,6.6,700.8,22.0,313.2,0.1904
9,113.69999999999997,28.042857142857144,1.67,24.7,92,18.7,6.3,699.2,22.2,313.6,0.1862
9,60.29999999999997,28.685714285714287,2.02,31.7,93,3.3,6.0,698.4,22.2,311.5,0.1933
9,32.69999999999997,29.685714285714287,1.88,32.1,100,0.0,5.9,698.0,22.2,314.2,0.2013
9,32.599999999999966,30.142857142857142,2.17,31.8,100,1.7,6.9,701.5,22.1,313.0,0.2008
9,32.09999999999997,30.628571428571433,2.74,32.6,100,0.4,8.5,700.2,21.9,314.7,0.1915
9,32.09999999999997,31.028571428571432,2.01,33.8,95,0.0,5.7,700.3,22.2,314.9,0.2173
9,25.19999999999997,31.357142857142858,2.08,32.8,100,1.1,6.4,698.8,21.9,313.3,0.1654
9,9.69999999999997,32.214285714285715,1.66,30.7,99,3.2,5.4,697.8,22.3,314.2,0.1868
9,26.09999999999997,31.7,2.03,28.1,96,19.7,7.0,701.4,22.1,314.1,0.2059
9,26.69999999999997,31.414285714285715,2.25,30.1,94,0.6,7.1,700.1,22.0,314.6,0.2167
9,27.09999999999997,31.085714285714285,2.28,29.5,100,2.1,7.8,701.4,21.8,314.5,0.1985
9,30.59999999999997,30.771428571428572,2.26,30.4,96,3.9,7.2,699.4,22.3,311.6,0.218
9,30.59999999999997,30.342857142857145,2.1,30.8,100,0.0,6.9,699.6,22.2,313.3,0.2212
10,29.49999999999997,30.057142857142857,2.07,30.8,100,0.0,6.8,701.1,22.6,311.3,0.1902
10,26.29999999999997,30.314285714285713,2.61,32.5,100,0.0,8.1,701.1,22.2,312.4,0.1829
10,6.599999999999971,30.685714285714287,1.61,30.7,100,0.0,5.3,701.2,22.2,312.4,0.1826
10,7.399999999999972,30.6,1.9,29.5,100,1.4,6.5,699.6,21.6,313.7,0.1742
10,5.999999999999972,30.614285714285717,1.96,29.6,100,0.7,6.7,700.9,22.1,312.7,0.1771
10,2.0999999999999712,30.571428571428573,1.76,30.1,100,0.0,5.9,701.7,21.9,312.8,0.1813
10,2.0999999999999712,30.414285714285715,2.06,29.7,100,0.0,7.0,699.8,22.2,314.2,0.1781
10,2.0999999999999712,30.1,2.04,28.6,100,0.0,7.2,699.2,22.1,314.1,0.2109
10,2.6999999999999713,29.557142857142853,2.09,28.7,98,0.6,7.2,702.0,22.3,313.3,0.1889
10,2.6999999999999713,29.285714285714285,1.97,28.8,100,0.0,6.9,699.0,22.6,313.9,0.1747
10,1.2999999999999714,29.271428571428572,1.98,29.4,100,0.0,6.8,700.9,21.8,313.8,0.1897
10,0.5999999999999716,29.25714285714286,1.93,29.5,100,0.0,6.6,699.9,22.3,315.4,0.1993
10,0.5999999999999716,29.057142857142857,1.96,28.7,100,0.0,6.9,697.2,22.2,312.7,0.1916
10,0.5999999999999716,28.8,1.93,27.9,100,0.0,7.0,701.7,22.6,312.1,0.1923
10,0.5999999999999716,28.8,2.1,28.6,100,0.0,7.4,695.9,22.2,313.2,0.1681
10,0.29999999999997157,28.671428571428574,1.95,27.8,100,0.3,7.1,697.0,22.2,311.9,0.2092
10,1.2999999999999716,28.514285714285712,2.03,27.7,100,1.0,7.4,700.8,22.3,312.6,0.1903
10,1.6999999999999718,28.128571428571426,1.88,26.7,100,0.4,7.1,700.8,22.3,313.5,0.176
10,1.6999999999999718,27.842857142857138,1.88,27.5,100,0.0,6.9,699.0,22.4,312.4,0.1939
10,1.6999999999999718,27.67142857142857,1.58,27.5,100,0.0,5.8,700.2,21.8,312.7,0.1881
10,1.7999999999999716,27.47142857142857,1.66,26.5,98,0.1,6.2,696.2,21.9,312.7,0.1974
10,2.5999999999999717,27.400000000000002,1.67,28.1,100,0.8,6.0,701.1,22.5,312.5,0.2339
10,2.299999999999972,27.54285714285714,1.9,28.8,90,0.0,6.0,700.4,21.4,311.7,0.1843
10,1.2999999999999716,27.914285714285715,2.35,30.3,93,0.0,7.3,699.9,22.0,314.2,0.2067
10,0.8999999999999716,28.185714285714283,2.27,28.6,100,0.0,8.0,700.0,22.0,314.6,0.1906
10,0.8999999999999716,28.300000000000004,1.79,28.3,100,0.0,6.4,700.7,21.9,314.1,0.1897
10,0.8999999999999716,28.47142857142857,1.62,28.7,100,0.0,5.7,700.0,22.5,314.1,0.2144
10,1.2999999999999716,28.771428571428576,1.78,28.6,100,0.5,6.3,697.2,22.1,312.5,0.1983
10,0.4999999999999716,28.885714285714283,2.06,28.9,100,0.0,7.2,703.3,21.9,313.2,0.2197
10,0.4999999999999716,28.97142857142857,2.42,29.4,100,0.0,8.3,701.8,21.8,312.1,0.1948
10,0.4999999999999716,28.82857142857143,2.49,29.3,100,0.0,8.6,698.1,22.1,312.8,0.216
11,0.4999999999999716,28.842857142857145,1.9,28.7,100,0.0,6.7,699.5,22.3,312.9,0.1905
11,0.4999999999999716,28.828571428571426,1.98,28.2,100,0.0,7.1,699.6,22.0,311.3,0.1853
11,0.4999999999999716,28.785714285714285,1.86,28.4,100,0.0,6.6,701.6,22.0,313.2,0.2021
11,0.0,28.67142857142857,1.9,27.8,100,0.0,6.9,696.8,21.8,312.4,0.1973
11,0.0,28.400000000000002,1.92,27.0,100,0.0,7.2,699.3,22.1,313.3,0.1755
11,0.0,28.085714285714285,1.54,27.2,100,0.0,5.7,697.4,22.1,312.7,0.1985
11,0.0,27.928571428571427,2.12,28.2,100,0.0,7.6,699.6,21.8,313.4,0.1841
11,0.0,27.8,2.37,27.8,100,0.0,8.6,699.3,22.3,313.8,0.2078
11,0.09999999999997158,27.557142857142857,1.81,26.5,100,0.1,6.9,700.1,22.5,311.5,0.1856
11,0.09999999999997158,27.442857142857143,2.65,27.6,100,0.0,9.7,699.1,22.0,312.6,0.1901
