Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI,Risk_Category,Risk_Level_Numeric
8,103.40000000000002,30.714285714285715,2.39,30.8,97,3.7,7.6,888.6,12.2,189.0,0.2436,Low Risk,0
8,110.60000000000002,30.642857142857142,1.75,31.1,97,16.3,5.5,881.5,12.4,190.0,0.2542,Low Risk,0
8,109.10000000000002,30.342857142857135,2.23,29.3,99,20.2,7.6,887.0,12.4,188.1,0.2795,Low Risk,0
8,87.30000000000001,31.071428571428573,2.63,31.3,100,19.4,8.5,885.8,11.7,191.3,0.2543,Low Risk,0
8,81.20000000000002,31.057142857142853,2.62,31.7,97,1.2,8.1,884.7,11.8,192.0,0.2823,Low Risk,0
8,82.7,30.457142857142856,2.2,28.5,100,7.9,7.8,887.2,11.8,190.1,0.2203,Low Risk,0
8,83.30000000000001,30.414285714285715,2.54,30.2,99,14.6,8.4,888.6,12.0,189.1,0.2692,Low Risk,0
8,88.5,29.971428571428568,2.71,27.7,98,8.9,9.7,887.2,11.8,190.3,0.2618,Low Risk,0
8,95.20000000000002,29.52857142857143,1.65,28.0,99,23.0,5.9,885.4,11.9,188.5,0.2396,Low Risk,0
8,82.30000000000003,29.52857142857143,2.1,29.3,98,7.3,7.1,884.6,11.7,189.5,0.2749,Low Risk,0
8,64.30000000000001,29.4,2.1,30.4,99,1.4,6.9,886.2,12.2,189.5,0.2499,Low Risk,0
8,67.50000000000001,29.01428571428572,2.18,29.0,100,4.4,7.6,887.3,11.7,189.4,0.2646,Low Risk,0
8,71.60000000000001,29.042857142857144,1.29,28.7,99,12.0,4.5,885.4,11.7,190.3,0.2463,Low Risk,0
8,57.40000000000002,29.4,3.01,32.7,98,0.4,9.1,885.6,12.2,190.5,0.2535,Low Risk,0
8,62.600000000000016,29.800000000000004,2.03,30.5,98,14.1,6.6,890.2,12.2,190.0,0.2717,Low Risk,0
8,47.100000000000016,30.0,2.79,29.4,97,7.5,9.3,887.6,11.9,191.1,0.2964,Low Risk,0
8,40.000000000000014,30.057142857142857,2.07,29.7,98,0.2,6.9,887.7,12.3,190.5,0.2477,Low Risk,0
8,41.500000000000014,30.27142857142857,2.27,31.9,100,2.9,7.2,883.8,12.2,189.4,0.2799,Low Risk,0
8,37.20000000000001,30.77142857142857,2.38,32.5,100,0.1,7.4,884.9,12.6,189.9,0.2813,Low Risk,0
8,32.20000000000001,30.942857142857143,2.63,29.9,100,7.0,8.9,886.1,12.2,189.9,0.2707,Low Risk,0
8,39.30000000000001,30.685714285714283,2.36,30.9,100,7.5,7.7,884.5,12.5,189.5,0.2727,Low Risk,0
8,41.90000000000001,30.714285714285715,2.67,30.7,100,16.7,8.8,888.4,12.0,190.6,0.2505,Low Risk,0
9,50.30000000000001,30.38571428571429,2.38,27.1,98,15.9,8.7,888.1,12.4,187.4,0.2466,Low Risk,0
9,51.000000000000014,30.67142857142857,2.76,31.7,100,0.9,8.8,885.2,12.4,190.0,0.2541,Low Risk,0
9,56.80000000000001,30.5,1.32,30.7,99,8.7,4.3,888.7,12.0,190.4,0.2652,Low Risk,0
9,76.80000000000001,29.9,1.33,28.3,97,20.1,4.6,886.0,11.8,190.7,0.2566,Low Risk,0
9,104.20000000000002,29.77142857142857,1.79,29.0,96,34.4,6.0,889.9,11.8,191.3,0.2499,Low Risk,0
9,161.90000000000003,29.8,2.0,31.1,97,65.2,6.3,886.2,12.1,189.8,0.2506,Low Risk,0
9,152.00000000000003,29.785714285714285,2.15,30.6,100,6.8,7.1,886.9,11.7,191.0,0.2566,Low Risk,0
9,143.10000000000002,30.085714285714285,2.0,29.2,97,7.0,6.7,888.1,11.9,190.7,0.2741,Low Risk,0
9,142.4,30.071428571428573,2.57,31.6,100,0.2,8.2,887.9,12.4,190.3,0.245,Low Risk,0
9,137.3,30.2,2.72,31.6,99,3.6,8.6,886.8,12.2,188.3,0.2696,Low Risk,0
9,120.7,30.642857142857142,2.85,31.4,98,3.5,9.0,885.8,11.3,191.3,0.269,Low Risk,0
9,92.70000000000002,30.814285714285717,2.72,30.2,99,6.4,9.0,886.8,11.6,190.1,0.2533,Low Risk,0
9,32.20000000000002,30.871428571428574,2.77,31.5,98,4.7,8.7,884.8,12.6,189.7,0.2656,Low Risk,0
9,29.900000000000013,30.457142857142856,1.3,27.7,99,4.5,4.7,886.2,12.4,188.6,0.2789,Low Risk,0
9,28.80000000000001,30.314285714285717,1.1,28.2,99,5.9,3.9,884.3,11.8,187.1,0.2563,Low Risk,0
9,34.500000000000014,29.885714285714283,2.27,28.6,100,5.9,8.0,883.3,11.6,192.3,0.2496,Low Risk,0
9,32.600000000000016,29.542857142857144,1.79,29.2,100,1.7,6.2,886.1,11.6,190.4,0.2467,Low Risk,0
9,31.00000000000001,29.12857142857143,1.95,28.5,100,1.9,6.9,887.9,12.2,188.7,0.2485,Low Risk,0
9,25.80000000000001,28.814285714285717,2.27,28.0,99,1.2,8.1,887.4,12.6,188.5,0.273,Low Risk,0
9,22.30000000000001,28.5,2.18,29.3,100,1.2,7.5,885.9,12.6,189.7,0.2603,Low Risk,0
9,23.600000000000016,28.65714285714285,2.05,28.8,100,5.8,7.2,888.6,11.5,191.0,0.2371,Low Risk,0
9,23.00000000000001,28.742857142857144,2.2,28.8,100,5.3,7.7,885.1,11.9,190.8,0.28,Low Risk,0
9,17.400000000000016,28.81428571428572,1.63,29.1,99,0.3,5.6,883.1,11.7,190.8,0.2584,Low Risk,0
9,17.000000000000014,28.685714285714287,1.37,28.3,100,1.3,4.9,882.7,12.0,188.9,0.2684,Low Risk,0
9,18.400000000000013,28.8,1.31,29.3,100,3.3,4.5,884.2,11.6,189.8,0.2702,Low Risk,0
9,26.700000000000014,28.82857142857143,2.48,28.2,100,9.5,8.9,887.2,11.8,190.2,0.2486,Low Risk,0
9,34.40000000000001,28.428571428571427,1.81,26.5,100,8.9,6.9,885.0,11.7,189.9,0.2427,Low Risk,0
9,47.90000000000002,27.785714285714285,0.94,24.3,100,19.3,3.9,886.7,12.2,190.7,0.2466,Low Risk,0
9,44.70000000000002,27.75714285714286,2.77,28.6,99,2.1,9.7,888.5,11.8,191.9,0.2582,Low Risk,0
9,60.40000000000002,27.314285714285717,1.18,26.0,100,16.0,4.6,884.3,11.9,190.3,0.2677,Low Risk,0
10,60.80000000000002,27.057142857142853,1.38,26.5,99,1.7,5.2,886.7,12.2,189.3,0.2891,Low Risk,0
10,60.500000000000014,26.72857142857143,1.74,27.0,100,3.0,6.5,886.8,12.5,188.3,0.2746,Low Risk,0
10,53.30000000000001,26.65714285714285,1.48,27.7,100,2.3,5.4,884.7,12.6,190.2,0.2317,Low Risk,0
10,46.30000000000002,26.77142857142857,1.84,27.3,100,1.9,6.8,888.0,12.1,189.2,0.2589,Low Risk,0
10,27.000000000000018,27.371428571428574,1.88,28.5,99,0.0,6.6,885.6,12.0,190.5,0.227,Low Risk,0
10,24.900000000000016,27.4,1.24,28.8,99,0.0,4.3,885.4,12.4,190.4,0.2756,Low Risk,0
10,10.20000000000002,27.6,1.46,27.4,100,1.3,5.4,889.2,12.4,191.9,0.2582,Low Risk,0
10,9.30000000000002,27.9,1.93,28.6,100,0.8,6.8,886.8,12.3,190.3,0.2617,Low Risk,0
10,10.40000000000002,27.842857142857145,1.92,26.6,100,4.1,7.3,887.4,11.5,190.5,0.2576,Low Risk,0
10,8.10000000000002,27.74285714285714,2.25,27.0,100,0.0,8.4,888.0,12.4,189.2,0.2623,Low Risk,0
10,6.40000000000002,27.642857142857142,2.11,26.6,100,0.2,8.0,885.0,12.1,188.3,0.2509,Low Risk,0
10,7.90000000000002,27.214285714285715,1.65,25.5,98,1.5,6.4,887.9,11.7,191.3,0.2626,Low Risk,0
10,7.90000000000002,26.985714285714288,2.1,27.2,100,0.0,7.8,885.2,11.8,191.4,0.2469,Low Risk,0
10,6.600000000000019,26.9,1.85,26.8,99,0.0,6.9,885.2,12.2,189.6,0.2655,Low Risk,0
10,6.700000000000019,26.585714285714285,1.62,26.4,100,0.9,6.2,885.6,11.2,187.7,0.2652,Low Risk,0
10,2.60000000000002,26.685714285714287,2.16,27.3,100,0.0,8.0,885.1,12.0,191.6,0.2683,Low Risk,0
10,3.10000000000002,26.62857142857143,1.42,26.6,100,0.5,5.4,887.2,11.8,191.4,0.2597,Low Risk,0
10,3.5000000000000195,26.54285714285714,1.91,26.0,97,0.6,7.2,886.4,11.8,189.9,0.2767,Low Risk,0
10,4.800000000000019,26.5,1.39,25.2,99,2.8,5.5,885.3,11.9,191.3,0.2884,Low Risk,0
10,5.00000000000002,26.185714285714287,1.29,25.0,98,0.2,5.1,887.0,11.6,190.0,0.2381,Low Risk,0
10,5.00000000000002,26.15714285714285,2.19,26.6,100,0.0,8.3,885.6,12.3,190.3,0.2421,Low Risk,0
10,4.10000000000002,26.342857142857145,2.57,27.7,95,0.0,8.9,885.5,11.4,188.0,0.2586,Low Risk,0
10,4.10000000000002,26.32857142857143,1.48,27.2,98,0.0,5.4,886.1,12.1,191.5,0.2544,Low Risk,0
10,3.60000000000002,26.37142857142857,2.24,26.9,100,0.0,8.4,886.7,11.7,187.9,0.2683,Low Risk,0
10,3.0000000000000195,26.27142857142857,2.4,25.3,97,0.0,9.3,886.6,12.6,192.1,0.2683,Low Risk,0
10,0.2000000000000195,26.342857142857135,2.23,25.7,98,0.0,8.6,885.5,12.0,192.2,0.2656,High Risk,2
10,0.0,26.67142857142857,2.54,27.3,100,0.0,9.4,887.3,11.4,186.9,0.2363,High Risk,2
10,0.0,26.74285714285714,2.49,27.1,99,0.0,9.2,885.7,12.2,191.9,0.2641,High Risk,2
10,0.0,26.557142857142857,2.11,26.4,99,0.0,8.0,885.0,11.7,189.7,0.2889,High Risk,2
10,0.2000000000000195,26.3,1.36,25.4,100,0.2,5.4,883.8,12.3,190.5,0.2689,High Risk,2
10,0.2000000000000195,26.22857142857143,2.33,26.4,100,0.0,8.9,887.5,12.2,188.3,0.2602,High Risk,2
11,0.2000000000000195,26.428571428571427,2.3,26.7,100,0.0,8.7,886.0,12.4,189.6,0.2704,High Risk,2
11,0.6000000000000196,26.642857142857142,2.17,27.2,98,0.4,7.9,886.3,12.1,188.6,0.2482,High Risk,2
11,1.4000000000000197,26.37142857142857,1.66,25.4,100,0.8,6.6,887.6,12.2,189.1,0.2674,High Risk,2
11,1.4000000000000197,26.085714285714285,2.63,25.1,100,0.0,10.6,885.3,12.0,191.5,0.2608,High Risk,2
11,1.4000000000000197,26.057142857142857,2.7,26.2,96,0.0,10.0,883.9,11.8,191.2,0.244,High Risk,2
11,1.2000000000000195,26.057142857142853,2.21,25.4,99,0.0,8.7,886.1,12.3,191.0,0.2648,High Risk,2
11,2.10000000000002,25.5,1.39,22.5,93,0.9,5.8,886.5,11.6,189.4,0.2618,Low Risk,0
11,2.5000000000000195,25.1,2.26,23.9,92,0.4,8.8,885.6,12.0,189.2,0.2733,Low Risk,0
11,2.10000000000002,25.014285714285712,2.24,26.6,93,0.0,7.9,888.2,11.8,188.0,0.2631,Low Risk,0
11,1.3000000000000196,25.042857142857144,1.67,25.6,97,0.0,6.4,882.3,12.3,190.8,0.2642,High Risk,2
11,1.3000000000000196,25.1,1.21,25.5,100,0.0,4.8,887.7,11.7,192.3,0.2634,High Risk,2
11,1.3000000000000196,25.24285714285714,1.64,27.2,90,0.0,5.5,887.2,11.9,191.7,0.2632,High Risk,2
11,1.3000000000000196,25.31428571428572,1.54,25.9,90,0.0,5.4,886.7,12.0,190.0,0.2782,High Risk,2
11,0.4000000000000195,25.685714285714287,1.73,25.1,92,0.0,6.4,881.0,12.4,190.6,0.2719,High Risk,2
11,0.0,25.842857142857145,2.23,25.0,92,0.0,8.3,887.9,11.8,190.3,0.2471,High Risk,2
11,0.0,25.857142857142858,1.16,26.7,100,0.0,4.4,884.5,11.9,191.1,0.2593,High Risk,2
11,0.0,26.1,2.53,27.3,95,0.0,8.9,885.2,11.6,192.1,0.24,High Risk,2
11,0.0,26.02857142857143,1.44,25.0,93,0.0,5.4,885.7,11.7,189.3,0.2835,High Risk,2
11,0.0,25.585714285714285,2.0,24.1,98,0.0,8.2,886.6,12.1,189.4,0.2507,High Risk,2
11,0.0,25.17142857142857,1.23,23.0,100,0.0,5.4,887.0,12.0,189.7,0.2497,High Risk,2
11,0.0,24.914285714285715,1.91,23.3,100,0.0,8.3,887.3,12.0,190.0,0.2885,High Risk,2
11,0.0,24.842857142857145,1.14,24.5,100,0.0,4.7,887.2,12.5,190.9,0.2522,High Risk,2
11,0.4000000000000195,24.528571428571432,1.27,24.5,90,0.4,4.7,886.4,11.5,189.9,0.2469,High Risk,2
11,0.4000000000000195,24.25714285714286,2.4,25.4,88,0.0,8.4,886.6,12.7,189.0,0.271,High Risk,2
11,0.4000000000000195,24.042857142857144,2.27,23.5,87,0.0,8.5,884.4,12.4,189.0,0.261,High Risk,2
11,1.2000000000000195,23.442857142857143,1.24,19.9,95,0.8,6.0,884.9,11.9,188.6,0.2477,High Risk,2
11,1.2000000000000195,23.27142857142857,2.4,21.8,78,0.0,8.7,887.3,12.1,189.9,0.2662,High Risk,2
11,2.0000000000000195,22.685714285714283,1.75,19.2,87,0.8,8.0,887.3,11.8,191.2,0.2706,Low Risk,0
11,2.10000000000002,22.04285714285714,1.76,20.0,91,0.1,8.1,887.1,12.1,190.5,0.2741,Low Risk,0
11,1.7000000000000195,21.514285714285712,1.03,20.8,94,0.0,4.7,885.2,12.6,190.7,0.265,High Risk,2
12,1.7000000000000195,21.014285714285712,1.2,21.9,92,0.0,5.1,887.4,11.8,188.7,0.2745,High Risk,2
12,1.7000000000000195,20.642857142857142,1.28,20.9,89,0.0,5.5,884.3,11.9,188.6,0.2739,High Risk,2
12,0.9000000000000196,20.77142857142857,1.1,20.8,88,0.0,4.7,887.6,11.8,190.2,0.2542,High Risk,2
12,0.9000000000000196,20.814285714285717,0.96,22.1,89,0.0,3.9,885.6,11.8,191.5,0.2868,High Risk,2
12,0.1000000000000195,21.0,1.36,20.5,100,0.0,6.7,888.5,11.9,191.0,0.2709,High Risk,2
12,0.0,21.185714285714287,1.37,21.3,83,0.0,5.4,883.7,11.7,189.2,0.2821,High Risk,2
12,0.0,21.228571428571428,1.42,21.1,85,0.0,5.8,888.6,11.9,192.7,0.2591,High Risk,2
12,0.0,21.085714285714285,1.38,20.9,93,0.0,6.2,885.5,12.0,187.6,0.2739,High Risk,2
12,0.0,21.071428571428573,1.25,20.8,99,0.0,6.0,885.4,11.9,190.0,0.2652,High Risk,2
12,0.0,21.0,1.18,20.3,94,0.0,5.5,886.3,11.3,190.1,0.2757,High Risk,2
12,0.0,20.61428571428572,0.97,19.4,93,0.0,4.7,885.0,12.0,189.7,0.2549,High Risk,2
12,15.70000000000002,19.7,1.04,14.1,93,15.7,6.9,885.9,12.0,190.6,0.2528,Low Risk,0
12,81.30000000000001,18.185714285714287,0.88,10.7,99,65.6,8.2,884.9,12.6,189.8,0.2796,Low Risk,0
12,84.70000000000002,17.24285714285714,1.07,14.5,97,3.4,7.2,884.9,12.0,188.2,0.2648,Low Risk,0
12,84.70000000000002,16.442857142857143,1.5,15.3,92,0.0,9.1,886.7,12.3,189.9,0.2759,Low Risk,0
12,84.70000000000002,15.885714285714286,0.71,16.9,90,0.0,3.8,884.6,11.9,190.2,0.24,Low Risk,0
12,84.70000000000002,15.485714285714286,0.8,17.5,93,0.0,4.3,884.8,12.4,191.1,0.2491,Low Risk,0
12,84.70000000000002,15.314285714285717,1.07,18.2,91,0.0,5.4,883.9,11.7,191.7,0.2533,Low Risk,0
12,69.00000000000001,15.985714285714286,1.01,18.8,88,0.0,4.8,885.2,12.2,189.0,0.2806,Low Risk,0
12,3.400000000000014,17.071428571428573,0.9,18.3,86,0.0,4.3,888.0,12.3,192.0,0.28,Low Risk,0
12,0.8000000000000143,17.514285714285716,1.16,17.6,95,0.8,6.3,884.7,12.2,189.5,0.2625,High Risk,2
12,0.8000000000000143,17.885714285714286,0.8,17.9,100,0.0,4.5,884.9,12.6,189.4,0.2684,High Risk,2
12,0.8000000000000143,18.04285714285714,0.94,18.0,89,0.0,4.7,886.3,11.8,189.5,0.2637,High Risk,2
12,0.8000000000000143,18.014285714285712,0.87,17.3,94,0.0,4.8,885.4,12.4,187.7,0.2462,High Risk,2
12,0.8000000000000143,17.814285714285713,0.8,16.8,93,0.0,4.5,889.3,12.3,189.5,0.262,High Risk,2
12,0.8000000000000143,17.257142857142856,0.7,14.9,90,0.0,4.3,885.8,12.0,191.6,0.2476,High Risk,2
12,0.8000000000000143,17.0,0.82,16.5,90,0.0,4.5,886.5,12.6,190.6,0.2554,High Risk,2
12,0.0,16.9,1.11,16.9,81,0.0,5.4,887.4,12.0,190.3,0.2578,High Risk,2
12,0.0,16.75714285714286,0.88,16.9,78,0.0,4.1,887.4,12.0,190.4,0.2859,High Risk,2
12,0.0,16.571428571428573,1.16,16.7,77,0.0,5.4,886.3,12.0,191.5,0.2635,High Risk,2
12,0.0,16.52857142857143,1.5,17.0,91,0.0,8.1,885.8,11.6,188.9,0.255,High Risk,2
1,0.0,16.37142857142857,2.6,15.7,86,0.0,14.4,889.0,12.2,191.1,0.2704,High Risk,2
1,13.500000000000014,15.985714285714286,0.82,12.2,96,13.5,6.5,885.9,12.2,190.1,0.2512,Low Risk,0
1,18.900000000000013,15.37142857142857,0.48,12.2,100,5.4,4.0,885.3,12.0,189.1,0.301,Low Risk,0
1,20.00000000000001,14.957142857142856,0.74,14.0,94,1.1,5.0,885.0,12.5,190.6,0.2676,Low Risk,0
1,20.00000000000001,14.47142857142857,0.69,13.5,93,0.0,4.8,883.4,11.9,190.1,0.2241,Low Risk,0
1,29.50000000000001,14.071428571428571,0.69,13.9,94,9.5,4.7,887.2,11.5,189.0,0.2491,Low Risk,0
1,39.100000000000016,13.157142857142857,0.65,10.6,93,9.6,5.8,882.5,12.6,188.7,0.2882,Low Risk,0
1,61.80000000000001,12.571428571428571,1.31,11.6,94,22.7,10.7,886.0,12.3,189.5,0.2634,Low Risk,0
1,58.500000000000014,12.657142857142857,0.78,12.8,99,10.2,6.1,885.7,12.2,189.4,0.2541,Low Risk,0
1,53.10000000000001,13.400000000000002,0.83,17.4,93,0.0,4.5,889.4,11.9,191.5,0.2672,Low Risk,0
1,52.000000000000014,14.114285714285716,1.18,19.0,92,0.0,5.8,883.3,12.1,189.7,0.2373,Low Risk,0
1,52.000000000000014,15.257142857142858,1.28,21.5,90,0.0,5.4,884.6,11.6,189.6,0.2466,Low Risk,0
1,48.000000000000014,16.257142857142856,1.51,20.9,93,5.5,6.8,885.8,11.9,191.4,0.24,Low Risk,0
1,44.80000000000001,17.142857142857142,1.08,16.8,91,6.4,5.9,885.7,11.7,191.6,0.2556,Low Risk,0
1,22.200000000000014,18.142857142857142,1.19,18.6,91,0.1,5.9,885.2,12.1,189.0,0.2853,Low Risk,0
1,18.80000000000001,18.82857142857143,1.06,17.6,94,6.8,5.7,885.9,12.3,188.5,0.2701,Low Risk,0
1,30.50000000000001,18.185714285714287,1.36,12.9,93,11.7,9.9,884.1,11.7,190.6,0.2683,Low Risk,0
1,37.500000000000014,17.314285714285717,1.33,12.9,96,7.0,10.0,886.5,12.2,189.8,0.2513,Low Risk,0
1,37.500000000000014,16.485714285714288,0.75,15.7,98,0.0,4.7,882.5,12.1,189.3,0.2728,Low Risk,0
1,32.000000000000014,15.514285714285716,0.65,14.1,96,0.0,4.5,886.0,12.2,191.2,0.2495,Low Risk,0
1,29.30000000000001,15.12857142857143,0.97,14.1,92,3.7,6.4,885.1,11.9,189.7,0.2581,Low Risk,0
1,29.200000000000014,15.028571428571428,1.6,17.9,95,0.0,8.6,887.5,12.2,192.3,0.2725,Low Risk,0
1,22.400000000000013,15.014285714285714,1.41,17.5,96,0.0,7.8,888.6,11.8,190.1,0.2599,Low Risk,0
1,10.700000000000014,15.87142857142857,1.1,18.9,92,0.0,5.4,885.5,11.5,190.2,0.2749,Low Risk,0
1,3.7000000000000144,16.628571428571426,1.28,18.2,100,0.0,7.1,888.1,11.6,192.7,0.2581,Low Risk,0
1,3.7000000000000144,16.985714285714288,1.95,18.2,100,0.0,10.8,885.5,11.8,190.4,0.2815,Low Risk,0
1,7.300000000000015,17.11428571428571,0.89,15.0,100,3.6,6.0,884.6,11.5,189.2,0.2674,Low Risk,0
1,18.400000000000016,17.014285714285712,1.07,13.4,94,14.8,7.6,888.6,12.5,188.8,0.2479,Low Risk,0
1,28.200000000000017,16.057142857142857,0.9,11.2,96,9.8,7.8,886.8,12.0,189.4,0.253,Low Risk,0
1,28.900000000000016,15.785714285714286,0.59,15.6,97,0.7,3.7,886.0,12.3,190.3,0.2578,Low Risk,0
1,29.30000000000002,15.6,1.34,17.6,95,0.4,7.3,887.0,12.2,191.1,0.2755,Low Risk,0
2,30.200000000000017,14.985714285714284,1.11,13.9,100,0.9,8.1,886.4,12.0,188.2,0.2887,Low Risk,0
2,30.200000000000017,14.885714285714284,0.89,17.5,97,0.0,5.0,885.9,13.1,190.0,0.2388,Low Risk,0
2,26.600000000000016,15.414285714285713,1.46,18.7,100,0.0,7.9,884.0,12.9,191.5,0.2554,Low Risk,0
2,11.800000000000017,15.985714285714286,1.05,17.4,100,0.0,6.1,885.6,12.4,190.3,0.2795,Low Risk,0
2,2.000000000000016,16.942857142857143,1.17,17.9,100,0.0,6.6,886.9,11.7,191.6,0.2603,Low Risk,0
2,1.900000000000016,17.1,1.6,16.7,99,0.6,9.6,885.8,12.4,188.2,0.2588,High Risk,2
2,3.500000000000016,16.8,2.0,15.5,100,2.0,13.0,887.4,11.5,189.7,0.2698,Low Risk,0
2,2.600000000000016,17.271428571428572,1.23,17.2,94,0.0,6.8,886.6,12.4,190.1,0.241,Low Risk,0
2,2.600000000000016,17.45714285714286,1.9,18.8,98,0.0,10.0,884.7,11.2,190.7,0.2703,Low Risk,0
2,2.600000000000016,17.6,1.81,19.7,97,0.0,9.0,884.0,11.9,189.0,0.2657,Low Risk,0
2,2.600000000000016,18.128571428571423,1.98,21.1,99,0.0,9.4,885.8,12.4,190.5,0.2641,Low Risk,0
2,2.600000000000016,18.857142857142858,1.68,23.0,95,0.0,7.0,885.2,12.1,190.6,0.2774,Low Risk,0
2,2.000000000000016,20.3,2.96,26.8,94,0.0,10.5,886.5,11.6,189.9,0.2601,Low Risk,0
2,0.0,21.542857142857144,1.58,24.2,100,0.0,6.6,884.9,12.1,190.6,0.2618,High Risk,2
2,0.0,22.6,1.61,24.6,100,0.0,6.6,885.1,12.1,190.4,0.2639,High Risk,2
2,0.0,23.3,1.71,23.7,100,0.0,7.3,887.6,12.1,189.2,0.2304,High Risk,2
2,0.1000000000000159,23.785714285714285,1.42,23.1,100,0.1,6.2,886.2,11.9,189.8,0.2769,High Risk,2
2,0.1000000000000159,24.214285714285715,1.75,24.1,97,0.0,7.1,884.9,12.3,188.5,0.2701,High Risk,2
2,0.1000000000000159,23.8,1.37,20.1,96,0.0,6.6,886.0,12.3,188.2,0.2693,High Risk,2
2,0.300000000000016,23.142857142857142,2.08,22.2,92,0.2,8.7,888.1,12.0,190.3,0.2663,High Risk,2
2,28.30000000000001,21.61428571428571,1.08,13.5,95,28.0,7.7,886.4,12.5,187.7,0.2815,Low Risk,0
2,28.30000000000001,21.0,1.13,20.3,96,0.0,5.4,886.9,12.0,189.7,0.2643,Low Risk,0
2,29.100000000000016,20.342857142857145,1.43,19.1,95,0.8,7.2,884.9,11.9,190.5,0.2579,Low Risk,0
2,29.00000000000001,19.97142857142857,1.97,20.5,97,0.0,9.4,887.5,12.4,190.0,0.2351,Low Risk,0
2,35.20000000000002,19.17142857142857,1.23,18.5,94,6.2,6.3,889.5,12.4,192.6,0.2421,Low Risk,0
2,37.000000000000014,19.042857142857144,0.99,19.2,98,1.8,5.1,884.8,11.8,190.5,0.2566,Low Risk,0
2,36.80000000000002,18.814285714285717,1.14,20.6,100,0.0,5.6,884.2,11.8,189.7,0.2626,Low Risk,0
2,8.800000000000015,19.985714285714288,1.29,21.7,100,0.0,6.0,886.3,12.5,190.7,0.2523,Low Risk,0
2,10.500000000000014,20.12857142857143,2.32,21.3,100,1.7,11.0,887.3,12.0,188.4,0.2577,Low Risk,0
3,11.900000000000013,20.357142857142858,1.64,20.7,100,2.2,8.0,885.9,12.0,191.2,0.2476,Low Risk,0
3,11.900000000000013,20.5,1.83,21.5,100,0.0,8.6,884.4,11.9,189.4,0.2753,Low Risk,0
3,5.700000000000014,21.01428571428572,1.14,22.1,98,0.0,5.1,885.8,12.4,191.3,0.2569,Low Risk,0
3,4.700000000000014,21.32857142857143,1.72,21.4,96,0.8,7.8,886.9,12.6,190.5,0.2788,Low Risk,0
3,9.500000000000014,20.81428571428572,1.18,17.0,93,4.8,6.5,885.4,12.0,190.8,0.2572,Low Risk,0
3,37.500000000000014,19.74285714285714,1.64,14.2,94,28.0,11.0,886.9,12.7,189.3,0.2666,Low Risk,0
3,53.60000000000001,19.185714285714283,2.18,17.4,97,17.8,12.3,887.7,11.8,188.6,0.2682,Low Risk,0
3,51.40000000000002,19.27142857142857,1.41,21.3,97,0.0,6.5,886.4,11.9,188.6,0.2636,Low Risk,0
3,51.40000000000002,19.728571428571428,1.64,24.7,97,0.0,6.5,886.0,12.2,187.9,0.2446,Low Risk,0
3,51.80000000000002,19.842857142857145,1.95,22.9,92,0.4,7.9,887.2,11.8,189.5,0.256,Low Risk,0
3,56.80000000000001,19.77142857142857,3.12,20.9,94,5.8,14.2,884.7,12.2,189.3,0.23,Low Risk,0
3,54.20000000000002,20.514285714285712,2.8,22.2,94,2.2,12.0,884.6,11.8,191.2,0.2858,Low Risk,0
3,34.100000000000016,20.97142857142857,2.14,17.4,95,7.9,11.8,885.6,11.5,188.8,0.2107,Low Risk,0
3,18.50000000000001,21.071428571428573,2.25,18.1,94,2.2,11.8,885.3,11.5,192.6,0.2738,Low Risk,0
3,24.200000000000017,20.814285714285717,1.87,19.5,95,5.7,9.2,884.8,11.9,188.8,0.2628,Low Risk,0
3,24.200000000000017,20.585714285714285,1.39,23.1,97,0.0,5.9,888.7,12.1,188.9,0.2351,Low Risk,0
3,23.80000000000002,20.75714285714286,1.71,24.1,99,0.0,7.1,889.3,11.6,188.2,0.2651,Low Risk,0
3,19.900000000000016,21.142857142857142,3.16,23.6,96,1.9,13.0,885.5,12.1,190.0,0.2446,Low Risk,0
3,19.200000000000017,21.185714285714287,2.34,22.5,100,1.5,10.5,886.1,12.1,189.6,0.2676,Low Risk,0
3,11.700000000000015,21.87142857142857,1.74,22.2,97,0.4,7.7,885.7,11.9,189.9,0.2603,Low Risk,0
3,9.800000000000011,22.642857142857142,2.21,23.5,98,0.3,9.3,887.7,11.7,190.5,0.2646,Low Risk,0
3,7.300000000000015,23.01428571428572,3.01,22.1,99,3.2,13.6,888.0,12.1,191.2,0.2556,Low Risk,0
3,7.300000000000015,23.228571428571428,2.73,24.6,98,0.0,11.0,883.3,12.0,188.6,0.2811,Low Risk,0
3,7.400000000000015,23.514285714285712,3.52,26.1,99,0.1,13.5,886.7,12.3,190.0,0.2459,Low Risk,0
3,5.600000000000014,23.814285714285717,3.08,25.7,95,0.1,11.5,884.0,11.6,191.0,0.251,Low Risk,0
3,4.100000000000014,24.52857142857143,2.38,27.5,96,0.0,8.4,888.6,12.0,188.7,0.2586,Low Risk,0
3,9.700000000000014,24.17142857142857,1.26,19.7,93,6.0,6.0,886.7,11.6,193.3,0.2596,Low Risk,0
3,10.400000000000013,24.357142857142858,1.69,24.8,96,1.0,6.6,884.8,11.9,192.8,0.2442,Low Risk,0
